Kind,Date,EntryTime,Strike,OptionType,Signal,Confidence,EntrySpot,EntryPremium,TargetNifty,SLNifty,EstHoldMin,ExitTime,ExitSpot,ExitPremium,ExitReason,HoldMin,PnLSpotPct,PnLPremiumPct,PnLRupees,RollingSig,DirectionSig,CrossAssetSig
OPEN,2026-06-17,14:34:12,24100,CE,BUY CE,37.3,24027.65,116.80,24057.0,24013.0,18.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY CE,NO TRADE
EXIT,2026-06-17,14:34:12,24100,CE,BUY CE,37.3,24027.65,116.80,24057.0,24013.0,18.0,14:53:12,24031.55,126.40,TIMEOUT,19.0,0.02,8.22,624,BUY CE,BUY CE,NO TRADE
OPEN,2026-06-17,15:02:12,24100,CE,BUY CE,52.3,24092.10,144.35,24124.0,24076.0,27.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY CE,BUY CE
EXIT,2026-06-17,15:02:12,24100,CE,BUY CE,52.3,24092.10,144.35,24124.0,24076.0,27.0,15:28:12,24075.75,136.00,SL,26.0,-0.07,-5.78,-543,BUY CE,BUY CE,BUY CE
OPEN,2026-06-17,15:29:12,24100,CE,BUY CE,49.6,24076.65,136.10,24106.0,24062.0,0.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY CE,BUY CE
EXIT,2026-06-17,15:29:12,24100,CE,BUY CE,49.6,24076.65,136.10,24106.0,24062.0,0.0,15:29:12,24076.65,136.10,TIMEOUT,0.0,0.00,0.00,0,BUY CE,BUY CE,BUY CE
OPEN,2026-06-17,15:30:12,24100,CE,BUY CE,49.5,24082.40,136.10,24112.0,24067.0,25.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY CE,BUY CE
EXIT,2026-06-17,15:30:12,24100,CE,BUY CE,49.5,24082.40,136.10,24112.0,24067.0,25.0,15:30:12,24082.40,136.10,EOD,0.0,0.00,0.00,0,BUY CE,BUY CE,BUY CE
OPEN,2026-06-18,09:16:12,24050,PE,BUY PE,45.9,24073.20,0.00,24036.0,24092.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY PE,NO TRADE
OPEN,2026-06-18,09:18:12,24100,PE,BUY PE,46.0,24077.75,154.75,24041.0,24096.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY PE,NO TRADE
EXIT,2026-06-18,09:16:12,24050,PE,BUY PE,45.9,24073.20,0.00,24036.0,24092.0,9.0,09:23:12,24095.45,121.70,SL,7.0,-0.09,0.00,0,BUY CE,BUY PE,NO TRADE
EXIT,2026-06-18,09:18:12,24100,PE,BUY PE,46.0,24077.75,154.75,24041.0,24096.0,9.0,09:28:12,24090.40,142.90,TIMEOUT,10.0,-0.05,-7.66,-770,BUY CE,BUY PE,NO TRADE
OPEN,2026-06-18,09:29:12,24100,PE,BUY PE,45.6,24087.40,142.90,24051.0,24105.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY PE,BUY PE
OPEN,2026-06-18,09:32:12,24050,PE,BUY PE,44.4,24085.10,119.40,24050.0,24103.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY PE,BUY PE
OPEN,2026-06-18,09:37:12,24000,PE,BUY PE,39.2,24070.55,100.20,24035.0,24089.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,NO TRADE
EXIT,2026-06-18,09:29:12,24100,PE,BUY PE,45.6,24087.40,142.90,24051.0,24105.0,9.0,09:38:12,24076.30,146.65,TIMEOUT,9.0,0.05,2.62,244,BUY CE,BUY PE,BUY PE
EXIT,2026-06-18,09:37:12,24000,PE,BUY PE,39.2,24070.55,100.20,24035.0,24089.0,9.0,09:41:12,24095.40,103.05,SL,4.0,-0.10,2.84,185,BUY PE,BUY PE,NO TRADE
EXIT,2026-06-18,09:32:12,24050,PE,BUY PE,44.4,24085.10,119.40,24050.0,24103.0,9.0,09:42:12,24107.10,115.25,SL,10.0,-0.09,-3.48,-270,BUY CE,BUY PE,BUY PE
OPEN,2026-06-18,09:43:12,24050,PE,BUY PE,40.9,24119.15,115.25,24081.0,24138.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,NO TRADE
OPEN,2026-06-18,09:47:12,24100,PE,BUY PE,39.5,24125.60,128.15,24088.0,24145.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
EXIT,2026-06-18,09:43:12,24050,PE,BUY PE,40.9,24119.15,115.25,24081.0,24138.0,9.0,09:52:12,24131.50,100.95,TIMEOUT,9.0,-0.05,-12.41,-929,BUY PE,BUY PE,NO TRADE
OPEN,2026-06-18,09:53:12,24050,PE,BUY PE,39.3,24123.70,99.10,24086.0,24143.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,NO TRADE
EXIT,2026-06-18,09:47:12,24100,PE,BUY PE,39.5,24125.60,128.15,24088.0,24145.0,9.0,09:56:12,24128.45,119.60,TIMEOUT,9.0,-0.01,-6.67,-556,BUY PE,BUY PE,BUY PE
EXIT,2026-06-18,09:53:12,24050,PE,BUY PE,39.3,24123.70,99.10,24086.0,24143.0,9.0,10:02:12,24116.75,99.45,TIMEOUT,9.0,0.03,0.35,23,BUY PE,BUY PE,NO TRADE
OPEN,2026-06-18,14:30:12,24050,PE,BUY PE,35.4,24084.25,101.80,24053.0,24100.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,NO TRADE,BUY PE,NO TRADE
EXIT,2026-06-18,14:30:12,24050,PE,BUY PE,35.4,24084.25,101.80,24053.0,24100.0,9.0,14:37:12,24111.30,101.00,SL,7.0,-0.11,-0.79,-52,NO TRADE,BUY PE,NO TRADE
OPEN,2026-06-18,14:38:12,24050,PE,BUY PE,38.0,24096.45,101.00,24064.0,24112.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,NO TRADE
EXIT,2026-06-18,14:38:12,24050,PE,BUY PE,38.0,24096.45,101.00,24064.0,24112.0,9.0,14:47:12,24092.10,97.95,TIMEOUT,9.0,0.02,-3.02,-198,BUY PE,BUY PE,NO TRADE
OPEN,2026-06-18,14:50:12,24050,PE,BUY PE,36.5,24083.60,96.25,24052.0,24100.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
EXIT,2026-06-18,14:50:12,24050,PE,BUY PE,36.5,24083.60,96.25,24052.0,24100.0,9.0,14:52:12,24100.35,95.15,SL,2.0,-0.07,-1.14,-71,BUY PE,BUY PE,BUY PE
OPEN,2026-06-18,14:53:12,24050,PE,BUY PE,35.5,24101.85,95.15,24069.0,24118.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,NO TRADE,BUY PE,BUY CE
EXIT,2026-06-18,14:53:12,24050,PE,BUY PE,35.5,24101.85,95.15,24069.0,24118.0,9.0,15:00:12,24113.70,90.55,FLIP,7.0,-0.05,-4.83,-299,NO TRADE,BUY PE,BUY CE
OPEN,2026-06-18,15:00:12,24100,CE,BUY CE,50.9,24112.15,119.00,24147.0,24095.0,29.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY CE,NO TRADE
OPEN,2026-06-18,15:01:12,24150,CE,BUY CE,51.1,24134.70,95.20,24170.0,24117.0,28.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY CE,BUY CE
EXIT,2026-06-18,15:00:12,24100,CE,BUY CE,50.9,24112.15,119.00,24147.0,24095.0,29.0,15:05:12,24150.40,134.70,TARGET,5.0,0.16,13.19,1020,BUY CE,BUY CE,NO TRADE
EXIT,2026-06-18,15:01:12,24150,CE,BUY CE,51.1,24134.70,95.20,24170.0,24117.0,28.0,15:07:12,24170.55,119.75,TARGET,6.0,0.15,25.79,1596,BUY CE,BUY CE,BUY CE
OPEN,2026-06-18,15:08:12,24150,PE,BUY PE,48.1,24171.95,104.10,24133.0,24191.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY CE,BUY CE
OPEN,2026-06-18,15:09:12,24200,PE,BUY PE,47.6,24175.40,119.70,24136.0,24195.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY CE,BUY CE
OPEN,2026-06-18,15:12:12,24100,PE,BUY PE,43.2,24166.30,77.65,24128.0,24185.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY CE,NO TRADE
EXIT,2026-06-18,15:08:12,24150,PE,BUY PE,48.1,24171.95,104.10,24133.0,24191.0,9.0,15:13:12,24166.30,98.60,FLIP,5.0,0.02,-5.28,-358,BUY PE,BUY CE,BUY CE
EXIT,2026-06-18,15:09:12,24200,PE,BUY PE,47.6,24175.40,119.70,24136.0,24195.0,9.0,15:13:12,24166.30,123.25,FLIP,4.0,0.04,2.97,231,BUY PE,BUY CE,BUY CE
EXIT,2026-06-18,15:12:12,24100,PE,BUY PE,43.2,24166.30,77.65,24128.0,24185.0,9.0,15:13:12,24166.30,77.65,FLIP,1.0,0.00,0.00,0,BUY PE,BUY CE,NO TRADE
OPEN,2026-06-18,15:13:12,24150,CE,BUY CE,53.5,24167.55,131.30,24208.0,24148.0,16.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY CE,NO TRADE
OPEN,2026-06-18,15:14:12,24200,CE,BUY CE,52.2,24176.25,103.95,24216.0,24156.0,15.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY CE,NO TRADE
EXIT,2026-06-18,15:14:12,24200,CE,BUY CE,52.2,24176.25,103.95,24216.0,24156.0,15.0,15:29:12,24177.10,107.35,TIMEOUT,15.0,0.00,3.27,221,BUY CE,BUY CE,NO TRADE
EXIT,2026-06-18,15:13:12,24150,CE,BUY CE,53.5,24167.55,131.30,24208.0,24148.0,16.0,15:29:12,24177.10,133.25,TIMEOUT,16.0,0.04,1.49,127,BUY CE,BUY CE,NO TRADE
OPEN,2026-06-18,15:30:12,24200,CE,BUY CE,54.3,24179.30,107.35,24216.0,24161.0,25.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY CE,BUY CE
EXIT,2026-06-18,15:30:12,24200,CE,BUY CE,54.3,24179.30,107.35,24216.0,24161.0,25.0,15:30:12,24179.30,107.35,EOD,0.0,0.00,0.00,0,BUY CE,BUY CE,BUY CE
OPEN,2026-06-19,09:08:12,24050,CE,BUY CE,42.0,23991.20,197.35,24055.0,23959.0,18.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY CE,BUY PE
EXIT,2026-06-19,09:08:12,24050,CE,BUY CE,42.0,23991.20,197.35,24055.0,23959.0,18.0,09:16:12,23991.20,197.35,FLIP,8.0,0.00,0.00,0,BUY CE,BUY CE,BUY PE
OPEN,2026-06-19,09:16:12,23950,PE,BUY PE,46.3,23941.75,36.30,23875.0,23975.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY PE,NO TRADE
OPEN,2026-06-19,09:23:12,23900,PE,BUY PE,44.7,23972.30,79.05,23909.0,24004.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY PE,BUY PE
EXIT,2026-06-19,09:16:12,23950,PE,BUY PE,46.3,23941.75,36.30,23875.0,23975.0,9.0,09:25:12,23957.85,108.10,TIMEOUT,9.0,-0.07,197.80,4667,BUY CE,BUY PE,NO TRADE
OPEN,2026-06-19,09:29:12,23950,PE,BUY PE,45.1,23957.05,115.70,23895.0,23988.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY PE,BUY PE
EXIT,2026-06-19,09:23:12,23900,PE,BUY PE,44.7,23972.30,79.05,23909.0,24004.0,9.0,09:32:12,23943.95,101.75,TIMEOUT,9.0,0.12,28.72,1476,BUY CE,BUY PE,BUY PE
OPEN,2026-06-19,09:34:12,23900,PE,BUY PE,40.8,23950.55,96.35,23890.0,23981.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,NO TRADE
EXIT,2026-06-19,09:29:12,23950,PE,BUY PE,45.1,23957.05,115.70,23895.0,23988.0,9.0,09:39:12,23960.55,122.45,TIMEOUT,10.0,-0.01,5.83,439,BUY CE,BUY PE,BUY PE
OPEN,2026-06-19,09:41:12,23950,PE,BUY PE,39.6,23978.80,118.05,23923.0,24007.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,NO TRADE
EXIT,2026-06-19,09:34:12,23900,PE,BUY PE,40.8,23950.55,96.35,23890.0,23981.0,9.0,09:43:12,23974.00,86.00,TIMEOUT,9.0,-0.10,-10.74,-673,BUY PE,BUY PE,NO TRADE
OPEN,2026-06-19,09:46:12,23900,PE,BUY PE,38.2,23962.80,88.30,23908.0,23990.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,BUY CE
EXIT,2026-06-19,09:41:12,23950,PE,BUY PE,39.6,23978.80,118.05,23923.0,24007.0,9.0,09:51:12,23969.25,108.85,TIMEOUT,10.0,0.04,-7.79,-598,BUY PE,BUY PE,NO TRADE
EXIT,2026-06-19,09:46:12,23900,PE,BUY PE,38.2,23962.80,88.30,23908.0,23990.0,9.0,09:55:12,23986.20,86.55,TIMEOUT,9.0,-0.10,-1.98,-114,BUY PE,BUY PE,BUY CE
OPEN,2026-06-19,14:24:12,24000,CE,BUY CE,36.9,23964.10,108.45,23999.0,23947.0,18.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY CE,NO TRADE
EXIT,2026-06-19,14:24:12,24000,CE,BUY CE,36.9,23964.10,108.45,23999.0,23947.0,18.0,14:27:12,23966.35,106.85,FLIP,3.0,0.01,-1.48,-104,BUY PE,BUY CE,NO TRADE
OPEN,2026-06-19,14:27:12,23900,PE,BUY PE,35.8,23963.80,72.05,23929.0,23981.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
EXIT,2026-06-19,14:27:12,23900,PE,BUY PE,35.8,23963.80,72.05,23929.0,23981.0,9.0,14:32:12,23961.60,70.25,FLIP,5.0,0.01,-2.50,-117,BUY PE,BUY PE,BUY PE
OPEN,2026-06-19,14:32:12,24000,CE,BUY CE,35.2,23967.40,111.35,24001.0,23950.0,18.0,,0.00,0.00,,0.0,0.00,0.00,0,NO TRADE,BUY CE,NO TRADE
OPEN,2026-06-19,14:38:12,24050,CE,BUY CE,35.6,23987.55,96.95,24023.0,23970.0,18.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY CE,NO TRADE
EXIT,2026-06-19,14:38:12,24050,CE,BUY CE,35.6,23987.55,96.95,24023.0,23970.0,18.0,14:44:12,23968.25,87.10,SL,6.0,-0.08,-10.16,-640,BUY CE,BUY CE,NO TRADE
OPEN,2026-06-19,14:48:12,24050,CE,BUY CE,36.5,23978.05,87.70,24012.0,23961.0,18.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY CE,BUY PE
EXIT,2026-06-19,14:32:12,24000,CE,BUY CE,35.2,23967.40,111.35,24001.0,23950.0,18.0,14:50:12,23974.75,111.00,TIMEOUT,18.0,0.03,-0.31,-23,NO TRADE,BUY CE,NO TRADE
OPEN,2026-06-19,14:51:12,24000,CE,BUY CE,36.5,23967.45,114.35,24001.0,23950.0,18.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY CE,BUY CE
EXIT,2026-06-19,14:51:12,24000,CE,BUY CE,36.5,23967.45,114.35,24001.0,23950.0,18.0,14:52:12,23967.45,114.35,FLIP,1.0,0.00,0.00,0,BUY CE,BUY CE,BUY CE
EXIT,2026-06-19,14:48:12,24050,CE,BUY CE,36.5,23978.05,87.70,24012.0,23961.0,18.0,14:52:12,23967.45,90.85,FLIP,4.0,-0.04,3.59,205,BUY CE,BUY CE,BUY PE
OPEN,2026-06-19,14:52:12,23900,PE,BUY PE,39.1,23946.85,63.60,23910.0,23965.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
OPEN,2026-06-19,14:55:12,23850,PE,BUY PE,42.1,23923.55,55.00,23885.0,23943.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
EXIT,2026-06-19,14:52:12,23900,PE,BUY PE,39.1,23946.85,63.60,23910.0,23965.0,9.0,14:56:12,23908.85,83.90,TARGET,4.0,0.16,31.92,1320,BUY PE,BUY PE,BUY PE
EXIT,2026-06-19,14:55:12,23850,PE,BUY PE,42.1,23923.55,55.00,23885.0,23943.0,9.0,15:01:12,23912.10,72.85,FLIP,6.0,0.05,32.45,1160,BUY PE,BUY PE,BUY PE
OPEN,2026-06-19,15:01:12,24000,CE,BUY CE,43.9,23959.30,96.70,24004.0,23937.0,18.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY PE,BUY CE
OPEN,2026-06-19,15:04:12,24050,CE,BUY CE,44.5,23998.10,94.95,24048.0,23973.0,18.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY CE,BUY CE,BUY PE
EXIT,2026-06-19,15:01:12,24000,CE,BUY CE,43.9,23959.30,96.70,24004.0,23937.0,18.0,15:05:12,24012.70,121.40,TARGET,4.0,0.22,25.54,1606,BUY CE,BUY PE,BUY CE
EXIT,2026-06-19,15:04:12,24050,CE,BUY CE,44.5,23998.10,94.95,24048.0,23973.0,18.0,15:06:12,24012.70,94.95,FLIP,2.0,0.06,0.00,0,BUY CE,BUY CE,BUY PE
OPEN,2026-06-19,15:06:12,24000,PE,BUY PE,45.3,24008.95,85.55,23959.0,24034.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY CE,BUY PE
OPEN,2026-06-19,15:07:12,23950,PE,BUY PE,44.6,24019.85,63.25,23971.0,24044.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY CE,BUY PE
EXIT,2026-06-19,15:06:12,24000,PE,BUY PE,45.3,24008.95,85.55,23959.0,24034.0,9.0,15:08:12,24019.85,83.60,FLIP,2.0,-0.05,-2.28,-127,BUY PE,BUY CE,BUY PE
EXIT,2026-06-19,15:07:12,23950,PE,BUY PE,44.6,24019.85,63.25,23971.0,24044.0,9.0,15:08:12,24019.85,63.25,FLIP,1.0,0.00,0.00,0,BUY PE,BUY CE,BUY PE
OPEN,2026-06-19,15:08:12,24050,CE,BUY CE,44.7,24018.20,95.65,24069.0,23993.0,18.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY CE,BUY PE
EXIT,2026-06-19,15:08:12,24050,CE,BUY CE,44.7,24018.20,95.65,24069.0,23993.0,18.0,15:10:12,24025.45,95.65,FLIP,2.0,0.03,0.00,0,BUY PE,BUY CE,BUY PE
OPEN,2026-06-19,15:10:12,24050,PE,BUY PE,50.4,24027.25,104.90,23976.0,24053.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY CE,BUY PE
EXIT,2026-06-19,15:10:12,24050,PE,BUY PE,50.4,24027.25,104.90,23976.0,24053.0,9.0,15:16:12,24026.45,99.15,FLIP,6.0,0.00,-5.48,-374,BUY PE,BUY CE,BUY PE
OPEN,2026-06-19,15:16:12,24000,CE,BUY CE,45.0,24014.50,121.00,24063.0,23991.0,13.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY CE,BUY PE
OPEN,2026-06-19,15:19:12,24050,CE,BUY CE,47.2,24026.75,93.90,24075.0,24003.0,10.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY CE,BUY PE
EXIT,2026-06-19,15:16:12,24000,CE,BUY CE,45.0,24014.50,121.00,24063.0,23991.0,13.0,15:30:12,24042.70,122.35,EOD,14.0,0.12,1.12,88,BUY PE,BUY CE,BUY PE
EXIT,2026-06-19,15:19:12,24050,CE,BUY CE,47.2,24026.75,93.90,24075.0,24003.0,10.0,15:30:12,24042.70,95.90,EOD,11.0,0.07,2.13,130,BUY PE,BUY CE,BUY PE
OPEN,2026-06-20,09:00:12,23950,PE,BUY PE,39.5,24013.10,53.70,23962.0,24039.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
EXIT,2026-06-20,09:00:12,23950,PE,BUY PE,39.5,24013.10,53.70,23962.0,24039.0,9.0,09:10:12,24013.10,53.70,TIMEOUT,10.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
OPEN,2026-06-20,09:11:12,23950,PE,BUY PE,39.5,24013.10,53.70,23962.0,24039.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
EXIT,2026-06-20,09:11:12,23950,PE,BUY PE,39.5,24013.10,53.70,23962.0,24039.0,9.0,09:20:12,24013.10,53.70,TIMEOUT,9.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
OPEN,2026-06-20,09:21:12,23950,PE,BUY PE,38.9,24013.10,53.70,23962.0,24039.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
EXIT,2026-06-20,09:21:12,23950,PE,BUY PE,38.9,24013.10,53.70,23962.0,24039.0,9.0,09:30:12,24013.10,53.70,TIMEOUT,9.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
OPEN,2026-06-20,09:31:12,23950,PE,BUY PE,38.5,24013.10,53.70,23962.0,24039.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
EXIT,2026-06-20,09:31:12,23950,PE,BUY PE,38.5,24013.10,53.70,23962.0,24039.0,9.0,09:40:12,24013.10,53.70,TIMEOUT,9.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
OPEN,2026-06-20,09:41:12,23950,PE,BUY PE,37.1,24013.10,53.70,23962.0,24039.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
EXIT,2026-06-20,09:41:12,23950,PE,BUY PE,37.1,24013.10,53.70,23962.0,24039.0,9.0,09:50:12,24013.10,53.70,TIMEOUT,9.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
OPEN,2026-06-20,09:51:12,23950,PE,BUY PE,36.0,24013.10,53.70,23962.0,24039.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,NO TRADE,NO TRADE
EXIT,2026-06-20,09:51:12,23950,PE,BUY PE,36.0,24013.10,53.70,23962.0,24039.0,9.0,10:00:12,24013.10,53.70,TIMEOUT,9.0,0.00,0.00,0,BUY PE,NO TRADE,NO TRADE
OPEN,2026-06-20,11:17:12,23950,PE,BUY PE,35.1,24013.10,53.70,23962.0,24039.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,NO TRADE,NO TRADE
EXIT,2026-06-20,11:17:12,23950,PE,BUY PE,35.1,24013.10,53.70,23962.0,24039.0,9.0,11:27:12,24013.10,53.70,TIMEOUT,10.0,0.00,0.00,0,BUY PE,NO TRADE,NO TRADE
OPEN,2026-06-20,11:28:12,23950,PE,BUY PE,35.5,24013.10,53.70,23962.0,24039.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,NO TRADE,NO TRADE
EXIT,2026-06-20,11:28:12,23950,PE,BUY PE,35.5,24013.10,53.70,23962.0,24039.0,9.0,11:37:12,24013.10,53.70,TIMEOUT,9.0,0.00,0.00,0,BUY PE,NO TRADE,NO TRADE
OPEN,2026-06-20,11:38:12,23950,PE,BUY PE,35.5,24013.10,53.70,23962.0,24039.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,NO TRADE,NO TRADE
EXIT,2026-06-20,11:38:12,23950,PE,BUY PE,35.5,24013.10,53.70,23962.0,24039.0,9.0,11:48:12,24013.10,53.70,TIMEOUT,10.0,0.00,0.00,0,BUY PE,NO TRADE,NO TRADE
OPEN,2026-06-20,11:49:12,23950,PE,BUY PE,35.9,24013.10,53.70,23962.0,24039.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,NO TRADE,NO TRADE
EXIT,2026-06-20,11:49:12,23950,PE,BUY PE,35.9,24013.10,53.70,23962.0,24039.0,9.0,11:59:12,24013.10,53.70,TIMEOUT,10.0,0.00,0.00,0,BUY PE,NO TRADE,NO TRADE
OPEN,2026-06-20,12:00:12,23950,PE,BUY PE,35.9,24013.10,53.70,23962.0,24039.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,NO TRADE,NO TRADE
EXIT,2026-06-20,12:00:12,23950,PE,BUY PE,35.9,24013.10,53.70,23962.0,24039.0,9.0,12:09:12,24013.10,53.70,TIMEOUT,9.0,0.00,0.00,0,BUY PE,NO TRADE,NO TRADE
OPEN,2026-06-20,12:10:12,23950,PE,BUY PE,36.4,24013.10,53.70,23962.0,24039.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,NO TRADE,NO TRADE
EXIT,2026-06-20,12:10:12,23950,PE,BUY PE,36.4,24013.10,53.70,23962.0,24039.0,9.0,12:20:12,24013.10,53.70,TIMEOUT,10.0,0.00,0.00,0,BUY PE,NO TRADE,NO TRADE
OPEN,2026-06-20,12:21:12,23950,PE,BUY PE,36.6,24013.10,53.70,23962.0,24039.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,NO TRADE,NO TRADE
EXIT,2026-06-20,12:21:12,23950,PE,BUY PE,36.6,24013.10,53.70,23962.0,24039.0,9.0,12:30:12,24013.10,53.70,TIMEOUT,9.0,0.00,0.00,0,BUY PE,NO TRADE,NO TRADE
OPEN,2026-06-20,12:31:12,23950,PE,BUY PE,37.7,24013.10,53.70,23962.0,24039.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,NO TRADE,BUY PE
EXIT,2026-06-20,12:31:12,23950,PE,BUY PE,37.7,24013.10,53.70,23962.0,24039.0,9.0,12:40:12,24013.10,53.70,TIMEOUT,9.0,0.00,0.00,0,BUY PE,NO TRADE,BUY PE
OPEN,2026-06-20,12:41:12,23950,PE,BUY PE,38.3,24013.10,53.70,23962.0,24039.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,NO TRADE
EXIT,2026-06-20,12:41:12,23950,PE,BUY PE,38.3,24013.10,53.70,23962.0,24039.0,9.0,12:50:12,24013.10,53.70,TIMEOUT,9.0,0.00,0.00,0,BUY PE,BUY PE,NO TRADE
OPEN,2026-06-20,12:51:12,23950,PE,BUY PE,38.2,24013.10,53.70,23962.0,24039.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
EXIT,2026-06-20,12:51:12,23950,PE,BUY PE,38.2,24013.10,53.70,23962.0,24039.0,9.0,13:01:12,24013.10,53.70,TIMEOUT,10.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
OPEN,2026-06-20,13:02:12,23950,PE,BUY PE,38.0,24013.10,53.70,23962.0,24039.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
EXIT,2026-06-20,13:02:12,23950,PE,BUY PE,38.0,24013.10,53.70,23962.0,24039.0,9.0,13:12:12,24013.10,53.70,TIMEOUT,10.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
OPEN,2026-06-20,13:13:12,23950,PE,BUY PE,38.8,24013.10,53.70,23962.0,24039.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,NO TRADE
EXIT,2026-06-20,13:13:12,23950,PE,BUY PE,38.8,24013.10,53.70,23962.0,24039.0,9.0,13:23:12,24013.10,53.70,TIMEOUT,10.0,0.00,0.00,0,BUY PE,BUY PE,NO TRADE
OPEN,2026-06-20,13:24:12,23950,PE,BUY PE,38.4,24013.10,53.70,23962.0,24039.0,9.0,,0.00,0.00,,0.0,0.00,0.00,0,BUY PE,BUY PE,BUY PE
